priority,faq_id,category,question,current_answer,risk_type,audit_reason,suggested_status,suggested_answer_mode,suggested_action,owner_note
P1,faq-249,寵物友善,寵物便便要怎麼處理？,寵物排泄物請立即清理並丟至指定位置，避免留在戶外、房內或公共區域；若造成髒污或異味，可能依清潔規範處理。,operational_detail,設備、房型、交通、寵物、入住規範或現場條件需要人工確認是否足夠具體,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-250,寵物友善,寵物入住要簽切結嗎？,是否需簽寵物入住同意書或切結，會依當期寵物規範確認。若需要，請詳閱清潔、損壞、噪音與安全責任後再入住。,operational_detail,設備、房型、交通、寵物、入住規範或現場條件需要人工確認是否足夠具體,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-294,清潔消毒與衛生,可以要求換房嗎？,若有設備故障或清潔問題，請立即反映；是否能換房需視當日房況與問題狀況安排。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-331,KTV麻將娛樂與活動,有麻將桌嗎？,有，慢慢蒔光設有獨立麻將空間，可依現場規範使用。使用後請整理牌具、保持音量並依管家說明關閉設備。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-337,KTV麻將娛樂與活動,可以看電影嗎？,房內或公共區電視與影音設備依現場配置為準，可觀看一般電視或使用可開放的影音功能；若需使用個人帳號，退房前請記得登出。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-392,行李寄放與入住服務,可以借針線包嗎？,針線包、雨傘、充電器、嬰兒用品等是否可借依現場備品；數量有限，使用後請歸還。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-393,行李寄放與入住服務,可以借雨傘嗎？,針線包、雨傘、充電器、嬰兒用品等是否可借依現場備品；數量有限，使用後請歸還。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-394,行李寄放與入住服務,可以借充電器嗎？,針線包、雨傘、充電器、嬰兒用品等是否可借依現場備品；數量有限，使用後請歸還。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P1,faq-395,行李寄放與入住服務,可以借嬰兒用品嗎？,針線包、雨傘、充電器、嬰兒用品等是否可借依現場備品；數量有限，使用後請歸還。,vague_answer,答案含確認或依公告語氣，建議檢查是否應改 collect_info 或 ask_human,needs_review,collect_info,補足具體條件、限制或改為 collect_info；若只是同義問法，整理成 aliases,
P2,faq-251,親子長輩與無障礙,適合帶小孩入住嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-252,親子長輩與無障礙,有嬰兒床嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-253,親子長輩與無障礙,有澡盆嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-254,親子長輩與無障礙,有消毒鍋嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-255,親子長輩與無障礙,小孩可以使用樓梯嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-256,親子長輩與無障礙,有兒童遊戲區嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-257,親子長輩與無障礙,可以帶嬰兒推車嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-258,親子長輩與無障礙,長輩適合入住嗎？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-259,親子長輩與無障礙,有無障礙設施嗎？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-260,親子長輩與無障礙,輪椅可以進出嗎？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-261,親子長輩與無障礙,有一樓衛浴嗎？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-264,親子長輩與無障礙,有親子餐具嗎？,此問題需依民宿實際設備、房況與公告規定確認；建議訂房前先詢問，民宿會提供最準確答覆。,duplicate_answer_group,與 7 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-267,親子長輩與無障礙,可以帶寵物又帶小孩嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-273,親子長輩與無障礙,可以加裝床圍嗎？,請先告知孩子年齡與需求；嬰兒床、澡盆、餐椅、玩具或床圍等備品需提前確認，數量有限。,duplicate_answer_group,與 9 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-274,親子長輩與無障礙,長輩怕吵，哪間房較安靜？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-275,親子長輩與無障礙,老人家晚上起夜方便嗎？,請先告知長輩行動狀況、輪椅或助行器需求，我們會誠實評估樓層、門寬、衛浴與動線是否合適。,duplicate_answer_group,與 6 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-348,KTV麻將娛樂與活動,有提供音樂播放設備嗎？,此問題需依民宿實際設備、房況與公告規定確認；建議訂房前先詢問，民宿會提供最準確答覆。,duplicate_answer_group,與 7 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-354,戶外空間烤肉戲水,可以在戶外吃東西嗎？,此問題需依民宿實際設備、房況與公告規定確認；建議訂房前先詢問，民宿會提供最準確答覆。,duplicate_answer_group,與 7 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-359,戶外空間烤肉戲水,可以玩水嗎？,戲水池或泳池開放依季節、天候與維護狀況；孩童必須由大人全程陪同並注意防滑。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-360,戶外空間烤肉戲水,泳池有開放嗎？,戲水池或泳池開放依季節、天候與維護狀況；孩童必須由大人全程陪同並注意防滑。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-361,戶外空間烤肉戲水,戲水池水深多少？,戲水池或泳池開放依季節、天候與維護狀況；孩童必須由大人全程陪同並注意防滑。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-362,戶外空間烤肉戲水,可以帶游泳圈嗎？,戲水池或泳池開放依季節、天候與維護狀況；孩童必須由大人全程陪同並注意防滑。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-363,戶外空間烤肉戲水,泳池可以使用到幾點？,戲水池或泳池開放依季節、天候與維護狀況；孩童必須由大人全程陪同並注意防滑。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-376,行李寄放與入住服務,可以寄放行李嗎？,行李寄放或宅配代收需事前確認時間、地點與責任範圍；貴重物品請自行保管。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-377,行李寄放與入住服務,行李可以先送到民宿嗎？,行李寄放或宅配代收需事前確認時間、地點與責任範圍；貴重物品請自行保管。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-378,行李寄放與入住服務,退房後可以放行李到下午嗎？,行李寄放或宅配代收需事前確認時間、地點與責任範圍；貴重物品請自行保管。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-379,行李寄放與入住服務,可以提早把行李放進房間嗎？,行李寄放或宅配代收需事前確認時間、地點與責任範圍；貴重物品請自行保管。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-400,行李寄放與入住服務,如果臨時需要協助搬行李呢？,行李寄放或宅配代收需事前確認時間、地點與責任範圍；貴重物品請自行保管。,duplicate_answer_group,與 5 題共用相同答案，建議檢查是否可合併為 aliases,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-401,旅遊行程與在地推薦,附近有什麼景點？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-402,旅遊行程與在地推薦,宜蘭有什麼推薦行程？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-403,旅遊行程與在地推薦,下雨天可以去哪裡？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-404,旅遊行程與在地推薦,帶小孩附近可以去哪？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-405,旅遊行程與在地推薦,帶寵物附近可以去哪？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-406,旅遊行程與在地推薦,附近有夜市嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-407,旅遊行程與在地推薦,附近有溫泉嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-408,旅遊行程與在地推薦,附近可以看海嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-409,旅遊行程與在地推薦,附近有步道嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-410,旅遊行程與在地推薦,可以幫我們排行程嗎？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-413,旅遊行程與在地推薦,附近有伴手禮店嗎？,可提供附近店家與採買建議；熱門店家建議提早訂位，郊區夜間採買請提前安排。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-414,旅遊行程與在地推薦,附近有咖啡廳嗎？,可提供附近店家與採買建議；熱門店家建議提早訂位，郊區夜間採買請提前安排。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-415,旅遊行程與在地推薦,附近有早午餐嗎？,可提供附近店家與採買建議；熱門店家建議提早訂位，郊區夜間採買請提前安排。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-416,旅遊行程與在地推薦,附近有素食餐廳嗎？,可提供附近店家與採買建議；熱門店家建議提早訂位，郊區夜間採買請提前安排。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-417,旅遊行程與在地推薦,附近有便利商店或藥局嗎？,可提供附近店家與採買建議；熱門店家建議提早訂位，郊區夜間採買請提前安排。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-418,旅遊行程與在地推薦,附近有醫院嗎？,可提供附近醫院、診所或動物醫院資訊；緊急狀況請先撥119或直接前往急診。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-419,旅遊行程與在地推薦,附近有寵物醫院嗎？,可提供附近醫院、診所或動物醫院資訊；緊急狀況請先撥119或直接前往急診。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-420,旅遊行程與在地推薦,可以幫忙訂票嗎？,票券代訂是否提供依民宿服務；通常可提供購票連結或建議，實際票務請旅客自行確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-421,旅遊行程與在地推薦,附近有農場嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-422,旅遊行程與在地推薦,附近有手作體驗嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-423,旅遊行程與在地推薦,附近有拍照景點嗎？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-424,旅遊行程與在地推薦,附近晚上有活動嗎？,可提供附近熱門點、營業日、車程與注意事項；季節活動與店家營業時間變動大，建議出發前再確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-425,旅遊行程與在地推薦,退房後順遊哪裡比較好？,可以依停留天數、親子、寵物、拍照、美食或雨天需求提供順路行程；實際營業與路況請出發前確認。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-476,特殊需求與情境應對,可以帶導盲犬或服務犬嗎？,服務性動物需求請事先告知，民宿會依相關規範與實際動線協助安排；請攜帶必要證明與用品。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-477,特殊需求與情境應對,我對羽絨過敏怎麼辦？,請訂房時告知過敏項目，民宿會確認是否可調整寢具、減少香氛或建議自備用品。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-478,特殊需求與情境應對,我對香味過敏可以嗎？,請訂房時告知過敏項目，民宿會確認是否可調整寢具、減少香氛或建議自備用品。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-479,特殊需求與情境應對,可以安排安靜房嗎？,可以提出房型、樓層或安靜需求，我們會依房況盡量安排，但無法保證一定指定成功。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-480,特殊需求與情境應對,可以安排浪漫布置嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-481,特殊需求與情境應對,可以準備求婚驚喜嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-482,特殊需求與情境應對,可以準備生日蛋糕嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-483,特殊需求與情境應對,可以提早寄生日禮物到民宿嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-484,特殊需求與情境應對,可以安排鮮花嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-485,特殊需求與情境應對,可以幫忙保密驚喜嗎？,可提前提供預算、時間與驚喜流程，民宿會確認可協助項目、費用與不傷場地的布置方式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-486,特殊需求與情境應對,可以入住前先送冷凍蛋糕嗎？,冷藏冷凍物、快遞或大型道具代收需事前確認尺寸、到貨時間與保存空間，未確認不建議寄送。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-487,特殊需求與情境應對,可以帶長輩醫療器材嗎？,必要醫療器材或冷藏藥品可先告知；高功率設備與冷藏空間需確認，用藥請自行保管。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-488,特殊需求與情境應對,需要冷藏藥品怎麼辦？,冷藏冷凍物、快遞或大型道具代收需事前確認尺寸、到貨時間與保存空間，未確認不建議寄送。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-489,特殊需求與情境應對,可以入住時收快遞嗎？,冷藏冷凍物、快遞或大型道具代收需事前確認尺寸、到貨時間與保存空間，未確認不建議寄送。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-490,特殊需求與情境應對,可以提早寄婚禮道具嗎？,冷藏冷凍物、快遞或大型道具代收需事前確認尺寸、到貨時間與保存空間，未確認不建議寄送。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-491,特殊需求與情境應對,可以帶自己的枕頭被子嗎？,可以自備慣用寢具，請自行保管並退房時帶走；若要調整房內配置請先告知。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-492,特殊需求與情境應對,可以要求不要打掃房間嗎？,連住期間若不需打掃可提前告知；但垃圾、廚餘與衛生問題仍需依規定處理。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-494,特殊需求與情境應對,可以請外部按摩師到民宿嗎？,外部服務、企業小聚、開會或遠端工作需事前確認人數、設備、網路、訪客與場地規範。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-495,特殊需求與情境應對,可以辦企業小聚嗎？,外部服務、企業小聚、開會或遠端工作需事前確認人數、設備、網路、訪客與場地規範。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-496,特殊需求與情境應對,可以開會或遠端工作嗎？,外部服務、企業小聚、開會或遠端工作需事前確認人數、設備、網路、訪客與場地規範。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-497,特殊需求與情境應對,可以要求高樓層或景觀房嗎？,可以提出房型、樓層或安靜需求，我們會依房況盡量安排，但無法保證一定指定成功。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-498,特殊需求與情境應對,可以要求避開某個房間嗎？,可以提出房型、樓層或安靜需求，我們會依房況盡量安排，但無法保證一定指定成功。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
P2,faq-499,特殊需求與情境應對,可以帶神明或祖先牌位入住嗎？,一般不建議也不開放攜帶神明或祖先牌位入住。若有特殊宗教物品需求，請務必事前詢問；館內禁止點香、燒金紙或進行可能影響安全與他人的儀式。,soft_recommendation_or_scenario,景點、餐廳、推薦或情境型回答建議人工整理 aliases 與適用條件,needs_review,direct,整理 aliases、合併重複題或補充較溫和的說法,
